,Unnamed: 0,Image,Class
5265,5265,ISIC_0026668.jpg,2
19799,19799,ISIC_0064506.jpg,2
24624,24624,ISIC_0072129.jpg,2
918,918,ISIC_0010261.jpg,1
24059,24059,ISIC_0071246.jpg,1
19464,19464,ISIC_0063963.jpg,1
1693,1693,ISIC_0013150_downsampled.jpg,3
5387,5387,ISIC_0026790.jpg,3
13551,13551,ISIC_0054502.jpg,1
4031,4031,ISIC_0025434.jpg,3
21317,21317,ISIC_0066921.jpg,0
14387,14387,ISIC_0055839.jpg,3
14440,14440,ISIC_0055918.jpg,0
6994,6994,ISIC_0028397.jpg,1
22105,22105,ISIC_0068161.jpg,2
22026,22026,ISIC_0068040.jpg,3
24220,24220,ISIC_0071507.jpg,1
23212,23212,ISIC_0069881.jpg,1
20791,20791,ISIC_0066096.jpg,1
21195,21195,ISIC_0066727.jpg,2
19784,19784,ISIC_0064481.jpg,0
7242,7242,ISIC_0028645.jpg,1
23045,23045,ISIC_0069605.jpg,3
21268,21268,ISIC_0066841.jpg,2
1114,1114,ISIC_0011135.jpg,0
8741,8741,ISIC_0030144.jpg,1
16750,16750,ISIC_0059613.jpg,3
521,521,ISIC_0001296_downsampled.jpg,1
23047,23047,ISIC_0069608.jpg,1
23674,23674,ISIC_0070633.jpg,1
19817,19817,ISIC_0064534.jpg,0
15932,15932,ISIC_0058338.jpg,1
25179,25179,ISIC_0073020.jpg,1
9984,9984,ISIC_0031387.jpg,1
3796,3796,ISIC_0025199.jpg,3
13713,13713,ISIC_0054747.jpg,0
9276,9276,ISIC_0030679.jpg,1
16743,16743,ISIC_0059601.jpg,0
13363,13363,ISIC_0054191.jpg,2
2188,2188,ISIC_0014316_downsampled.jpg,0
22487,22487,ISIC_0068748.jpg,1
13994,13994,ISIC_0055215.jpg,3
14815,14815,ISIC_0056537.jpg,0
21696,21696,ISIC_0067512.jpg,0
15062,15062,ISIC_0056924.jpg,1
13124,13124,ISIC_0053772.jpg,2
18037,18037,ISIC_0061673.jpg,1
7036,7036,ISIC_0028439.jpg,1
3850,3850,ISIC_0025253.jpg,1
6037,6037,ISIC_0027440.jpg,1
1941,1941,ISIC_0013702_downsampled.jpg,0
11673,11673,ISIC_0033076.jpg,1
9791,9791,ISIC_0031194.jpg,1
24752,24752,ISIC_0072348.jpg,0
20369,20369,ISIC_0065405.jpg,1
25096,25096,ISIC_0072888.jpg,3
15889,15889,ISIC_0058265.jpg,3
17414,17414,ISIC_0060660.jpg,0
8620,8620,ISIC_0030023.jpg,1
21552,21552,ISIC_0067292.jpg,1
21596,21596,ISIC_0067354.jpg,2
13361,13361,ISIC_0054189.jpg,2
22921,22921,ISIC_0069407.jpg,2
15885,15885,ISIC_0058259.jpg,2
4412,4412,ISIC_0025815.jpg,1
24014,24014,ISIC_0071170.jpg,2
5115,5115,ISIC_0026518.jpg,1
20234,20234,ISIC_0065213.jpg,0
6612,6612,ISIC_0028015.jpg,1
13771,13771,ISIC_0054851.jpg,0
13578,13578,ISIC_0054543.jpg,3
13984,13984,ISIC_0055198.jpg,1
7613,7613,ISIC_0029016.jpg,1
19221,19221,ISIC_0063583.jpg,1
13853,13853,ISIC_0054973.jpg,0
25035,25035,ISIC_0072806.jpg,1
6600,6600,ISIC_0028003.jpg,0
24345,24345,ISIC_0071712.jpg,0
9590,9590,ISIC_0030993.jpg,1
17223,17223,ISIC_0060355.jpg,0
21409,21409,ISIC_0067072.jpg,2
19310,19310,ISIC_0063719.jpg,1
11139,11139,ISIC_0032542.jpg,1
24556,24556,ISIC_0072040.jpg,3
18382,18382,ISIC_0062225.jpg,2
457,457,ISIC_0000532.jpg,1
10038,10038,ISIC_0031441.jpg,1
2146,2146,ISIC_0014185_downsampled.jpg,1
17462,17462,ISIC_0060731.jpg,0
13033,13033,ISIC_0053637.jpg,1
20519,20519,ISIC_0065637.jpg,2
5140,5140,ISIC_0026543.jpg,1
14651,14651,ISIC_0056263.jpg,0
18981,18981,ISIC_0063179.jpg,1
22469,22469,ISIC_0068723.jpg,2
19244,19244,ISIC_0063611.jpg,1
14305,14305,ISIC_0055711.jpg,1
76,76,ISIC_0000080_downsampled.jpg,1
21522,21522,ISIC_0067252.jpg,1
2363,2363,ISIC_0014657_downsampled.jpg,1
17401,17401,ISIC_0060640.jpg,2
3270,3270,ISIC_0024673.jpg,2
4059,4059,ISIC_0025462.jpg,1
15501,15501,ISIC_0057642.jpg,2
946,946,ISIC_0010346.jpg,1
8623,8623,ISIC_0030026.jpg,3
14226,14226,ISIC_0055567.jpg,2
11187,11187,ISIC_0032590.jpg,1
2661,2661,ISIC_0015181_downsampled.jpg,3
8260,8260,ISIC_0029663.jpg,1
11045,11045,ISIC_0032448.jpg,1
24332,24332,ISIC_0071692.jpg,2
9280,9280,ISIC_0030683.jpg,3
15333,15333,ISIC_0057354.jpg,1
925,925,ISIC_0010318.jpg,1
8980,8980,ISIC_0030383.jpg,3
12082,12082,ISIC_0033485.jpg,0
15518,15518,ISIC_0057674.jpg,1
11150,11150,ISIC_0032553.jpg,3
7213,7213,ISIC_0028616.jpg,1
152,152,ISIC_0000162.jpg,0
1774,1774,ISIC_0013316_downsampled.jpg,3
15599,15599,ISIC_0057816.jpg,1
4973,4973,ISIC_0026376.jpg,1
8522,8522,ISIC_0029925.jpg,1
9508,9508,ISIC_0030911.jpg,1
1664,1664,ISIC_0013086_downsampled.jpg,1
20277,20277,ISIC_0065282.jpg,2
9040,9040,ISIC_0030443.jpg,0
23348,23348,ISIC_0070088.jpg,2
1444,1444,ISIC_0012522_downsampled.jpg,3
1279,1279,ISIC_0012183_downsampled.jpg,3
22392,22392,ISIC_0068611.jpg,2
4625,4625,ISIC_0026028.jpg,1
12451,12451,ISIC_0033854.jpg,3
12575,12575,ISIC_0033978.jpg,1
12810,12810,ISIC_0034213.jpg,1
25057,25057,ISIC_0072837.jpg,1
19425,19425,ISIC_0063900.jpg,2
22024,22024,ISIC_0068036.jpg,2
6567,6567,ISIC_0027970.jpg,1
18737,18737,ISIC_0062790.jpg,1
5212,5212,ISIC_0026615.jpg,1
25015,25015,ISIC_0072773.jpg,0
13938,13938,ISIC_0055119.jpg,2
19795,19795,ISIC_0064498.jpg,0
23760,23760,ISIC_0070751.jpg,2
19986,19986,ISIC_0064800.jpg,0
18582,18582,ISIC_0062534.jpg,1
18031,18031,ISIC_0061664.jpg,0
9307,9307,ISIC_0030710.jpg,1
21979,21979,ISIC_0067966.jpg,1
18046,18046,ISIC_0061685.jpg,0
20452,20452,ISIC_0065541.jpg,1
13566,13566,ISIC_0054528.jpg,0
15294,15294,ISIC_0057293.jpg,3
12375,12375,ISIC_0033778.jpg,3
460,460,ISIC_0000535.jpg,1
10879,10879,ISIC_0032282.jpg,1
3241,3241,ISIC_0024644.jpg,0
986,986,ISIC_0010460.jpg,1
6413,6413,ISIC_0027816.jpg,1
22779,22779,ISIC_0069209.jpg,1
17721,17721,ISIC_0061163.jpg,0
24832,24832,ISIC_0072480.jpg,2
6121,6121,ISIC_0027524.jpg,1
5241,5241,ISIC_0026644.jpg,3
19129,19129,ISIC_0063418.jpg,1
5421,5421,ISIC_0026824.jpg,1
17138,17138,ISIC_0060228.jpg,0
5849,5849,ISIC_0027252.jpg,1
13107,13107,ISIC_0053752.jpg,1
7528,7528,ISIC_0028931.jpg,3
18601,18601,ISIC_0062569.jpg,2
10568,10568,ISIC_0031971.jpg,2
17382,17382,ISIC_0060619.jpg,1
3733,3733,ISIC_0025136.jpg,3
17880,17880,ISIC_0061414.jpg,1
10843,10843,ISIC_0032246.jpg,2
949,949,ISIC_0010349.jpg,0
14024,14024,ISIC_0055262.jpg,2
12913,12913,ISIC_0034316.jpg,0
22011,22011,ISIC_0068011.jpg,0
9595,9595,ISIC_0030998.jpg,3
6549,6549,ISIC_0027952.jpg,1
12043,12043,ISIC_0033446.jpg,3
23411,23411,ISIC_0070197.jpg,2
8010,8010,ISIC_0029413.jpg,3
7603,7603,ISIC_0029006.jpg,1
22222,22222,ISIC_0068344.jpg,1
11225,11225,ISIC_0032628.jpg,1
16524,16524,ISIC_0059254.jpg,2
6703,6703,ISIC_0028106.jpg,2
21050,21050,ISIC_0066495.jpg,2
18316,18316,ISIC_0062120.jpg,1
8920,8920,ISIC_0030323.jpg,3
7534,7534,ISIC_0028937.jpg,2
4222,4222,ISIC_0025625.jpg,1
16028,16028,ISIC_0058487.jpg,3
11706,11706,ISIC_0033109.jpg,1
11877,11877,ISIC_0033280.jpg,3
24146,24146,ISIC_0071392.jpg,0
2832,2832,ISIC_0015992_downsampled.jpg,1
268,268,ISIC_0000295.jpg,0
17710,17710,ISIC_0061141.jpg,0
21299,21299,ISIC_0066889.jpg,1
7240,7240,ISIC_0028643.jpg,1
5989,5989,ISIC_0027392.jpg,3
3174,3174,ISIC_0024577.jpg,1
8791,8791,ISIC_0030194.jpg,1
22253,22253,ISIC_0068385.jpg,0
17842,17842,ISIC_0061345.jpg,0
24797,24797,ISIC_0072429.jpg,0
11705,11705,ISIC_0033108.jpg,1
17265,17265,ISIC_0060431.jpg,0
19040,19040,ISIC_0063270.jpg,2
22305,22305,ISIC_0068466.jpg,1
21656,21656,ISIC_0067457.jpg,1
13814,13814,ISIC_0054914.jpg,0
20689,20689,ISIC_0065920.jpg,1
12923,12923,ISIC_0053464.jpg,1
8159,8159,ISIC_0029562.jpg,0
7682,7682,ISIC_0029085.jpg,1
20503,20503,ISIC_0065615.jpg,0
16377,16377,ISIC_0059019.jpg,1
11174,11174,ISIC_0032577.jpg,1
7093,7093,ISIC_0028496.jpg,3
13068,13068,ISIC_0053691.jpg,0
989,989,ISIC_0010463.jpg,1
5166,5166,ISIC_0026569.jpg,1
8759,8759,ISIC_0030162.jpg,1
11050,11050,ISIC_0032453.jpg,1
14628,14628,ISIC_0056228.jpg,0
2548,2548,ISIC_0014952_downsampled.jpg,1
13284,13284,ISIC_0054062.jpg,0
8875,8875,ISIC_0030278.jpg,1
7530,7530,ISIC_0028933.jpg,1
12065,12065,ISIC_0033468.jpg,2
291,291,ISIC_0000325.jpg,1
13036,13036,ISIC_0053643.jpg,1
11959,11959,ISIC_0033362.jpg,0
17467,17467,ISIC_0060739.jpg,1
6071,6071,ISIC_0027474.jpg,1
13681,13681,ISIC_0054697.jpg,2
25014,25014,ISIC_0072772.jpg,2
16448,16448,ISIC_0059129.jpg,0
22288,22288,ISIC_0068436.jpg,3
16650,16650,ISIC_0059448.jpg,0
25294,25294,ISIC_0073201.jpg,1
23011,23011,ISIC_0069552.jpg,3
2706,2706,ISIC_0015276_downsampled.jpg,1
7773,7773,ISIC_0029176.jpg,3
577,577,ISIC_0003805_downsampled.jpg,1
3043,3043,ISIC_0024446.jpg,3
24198,24198,ISIC_0071474.jpg,1
8096,8096,ISIC_0029499.jpg,1
17620,17620,ISIC_0060990.jpg,2
1383,1383,ISIC_0012381_downsampled.jpg,1
7618,7618,ISIC_0029021.jpg,0
23798,23798,ISIC_0070824.jpg,2
22780,22780,ISIC_0069210.jpg,0
3202,3202,ISIC_0024605.jpg,1
17306,17306,ISIC_0060495.jpg,0
10162,10162,ISIC_0031565.jpg,0
19353,19353,ISIC_0063786.jpg,1
11834,11834,ISIC_0033237.jpg,1
19541,19541,ISIC_0064079.jpg,0
15127,15127,ISIC_0057025.jpg,0
16102,16102,ISIC_0058603.jpg,1
12478,12478,ISIC_0033881.jpg,0
8617,8617,ISIC_0030020.jpg,1
16927,16927,ISIC_0059888.jpg,1
4489,4489,ISIC_0025892.jpg,1
3744,3744,ISIC_0025147.jpg,1
2242,2242,ISIC_0014478_downsampled.jpg,0
15899,15899,ISIC_0058284.jpg,0
22313,22313,ISIC_0068479.jpg,3
11480,11480,ISIC_0032883.jpg,3
17193,17193,ISIC_0060311.jpg,1
13959,13959,ISIC_0055155.jpg,1
12289,12289,ISIC_0033692.jpg,1
18581,18581,ISIC_0062531.jpg,0
15614,15614,ISIC_0057839.jpg,2
9373,9373,ISIC_0030776.jpg,1
17653,17653,ISIC_0061052.jpg,0
21825,21825,ISIC_0067718.jpg,1
15954,15954,ISIC_0058368.jpg,0
12996,12996,ISIC_0053570.jpg,0
18711,18711,ISIC_0062747.jpg,2
13165,13165,ISIC_0053842.jpg,1
21075,21075,ISIC_0066539.jpg,1
3050,3050,ISIC_0024453.jpg,3
8796,8796,ISIC_0030199.jpg,1
5485,5485,ISIC_0026888.jpg,1
10508,10508,ISIC_0031911.jpg,1
13041,13041,ISIC_0053649.jpg,2
19937,19937,ISIC_0064718.jpg,1
2390,2390,ISIC_0014707_downsampled.jpg,1
15257,15257,ISIC_0057235.jpg,0
19437,19437,ISIC_0063926.jpg,0
22770,22770,ISIC_0069197.jpg,0
24562,24562,ISIC_0072047.jpg,2
7465,7465,ISIC_0028868.jpg,1
9968,9968,ISIC_0031371.jpg,1
24134,24134,ISIC_0071376.jpg,1
6853,6853,ISIC_0028256.jpg,1
24623,24623,ISIC_0072127.jpg,2
16360,16360,ISIC_0058997.jpg,2
15306,15306,ISIC_0057313.jpg,0
980,980,ISIC_0010452.jpg,1
9096,9096,ISIC_0030499.jpg,1
1779,1779,ISIC_0013326_downsampled.jpg,1
10477,10477,ISIC_0031880.jpg,1
4455,4455,ISIC_0025858.jpg,1
8482,8482,ISIC_0029885.jpg,0
20553,20553,ISIC_0065699.jpg,2
4996,4996,ISIC_0026399.jpg,1
18271,18271,ISIC_0062049.jpg,1
14378,14378,ISIC_0055825.jpg,0
25247,25247,ISIC_0073127.jpg,0
15780,15780,ISIC_0058098.jpg,0
17886,17886,ISIC_0061426.jpg,3
25273,25273,ISIC_0073164.jpg,1
2462,2462,ISIC_0014812_downsampled.jpg,1
5948,5948,ISIC_0027351.jpg,1
23751,23751,ISIC_0070739.jpg,1
4066,4066,ISIC_0025469.jpg,1
19728,19728,ISIC_0064387.jpg,1
689,689,ISIC_0009881.jpg,1
22095,22095,ISIC_0068145.jpg,0
15867,15867,ISIC_0058230.jpg,3
24956,24956,ISIC_0072668.jpg,1
13699,13699,ISIC_0054727.jpg,1
11637,11637,ISIC_0033040.jpg,1
8543,8543,ISIC_0029946.jpg,1
7464,7464,ISIC_0028867.jpg,1
9939,9939,ISIC_0031342.jpg,1
8352,8352,ISIC_0029755.jpg,2
981,981,ISIC_0010455.jpg,1
18493,18493,ISIC_0062396.jpg,1
16598,16598,ISIC_0059378.jpg,3
10141,10141,ISIC_0031544.jpg,1
15136,15136,ISIC_0057039.jpg,1
746,746,ISIC_0009954.jpg,1
2311,2311,ISIC_0014601_downsampled.jpg,3
5637,5637,ISIC_0027040.jpg,1
8069,8069,ISIC_0029472.jpg,3
18922,18922,ISIC_0063087.jpg,0
8659,8659,ISIC_0030062.jpg,1
17712,17712,ISIC_0061143.jpg,2
12105,12105,ISIC_0033508.jpg,1
16387,16387,ISIC_0059037.jpg,0
13977,13977,ISIC_0055186.jpg,1
4662,4662,ISIC_0026065.jpg,1
2480,2480,ISIC_0014836_downsampled.jpg,1
7650,7650,ISIC_0029053.jpg,2
21157,21157,ISIC_0066666.jpg,0
8925,8925,ISIC_0030328.jpg,1
4955,4955,ISIC_0026358.jpg,1
6114,6114,ISIC_0027517.jpg,0
11168,11168,ISIC_0032571.jpg,1
1475,1475,ISIC_0012671_downsampled.jpg,1
24491,24491,ISIC_0071944.jpg,0
6394,6394,ISIC_0027797.jpg,0
24080,24080,ISIC_0071294.jpg,2
4152,4152,ISIC_0025555.jpg,1
21674,21674,ISIC_0067483.jpg,1
11895,11895,ISIC_0033298.jpg,1
2861,2861,ISIC_0016027_downsampled.jpg,1
12769,12769,ISIC_0034172.jpg,0
13440,13440,ISIC_0054322.jpg,2
10656,10656,ISIC_0032059.jpg,1
10947,10947,ISIC_0032350.jpg,1
25267,25267,ISIC_0073154.jpg,2
22080,22080,ISIC_0068124.jpg,2
15920,15920,ISIC_0058319.jpg,0
4275,4275,ISIC_0025678.jpg,1
15436,15436,ISIC_0057518.jpg,0
15381,15381,ISIC_0057429.jpg,1
20692,20692,ISIC_0065924.jpg,1
4744,4744,ISIC_0026147.jpg,1
3747,3747,ISIC_0025150.jpg,1
15701,15701,ISIC_0057978.jpg,0
11849,11849,ISIC_0033252.jpg,3
1904,1904,ISIC_0013618_downsampled.jpg,0
4983,4983,ISIC_0026386.jpg,1
18890,18890,ISIC_0063035.jpg,1
11340,11340,ISIC_0032743.jpg,1
19294,19294,ISIC_0063694.jpg,1
12101,12101,ISIC_0033504.jpg,2
15862,15862,ISIC_0058222.jpg,2
13754,13754,ISIC_0054819.jpg,0
10410,10410,ISIC_0031813.jpg,1
22225,22225,ISIC_0068350.jpg,3
18452,18452,ISIC_0062335.jpg,1
13996,13996,ISIC_0055219.jpg,3
340,340,ISIC_0000380_downsampled.jpg,1
12401,12401,ISIC_0033804.jpg,0
18567,18567,ISIC_0062507.jpg,1
23423,23423,ISIC_0070215.jpg,0
6800,6800,ISIC_0028203.jpg,1
19874,19874,ISIC_0064633.jpg,0
24655,24655,ISIC_0072175.jpg,0
9807,9807,ISIC_0031210.jpg,1
15695,15695,ISIC_0057969.jpg,1
22505,22505,ISIC_0068781.jpg,2
15702,15702,ISIC_0057979.jpg,2
14814,14814,ISIC_0056535.jpg,3
11960,11960,ISIC_0033363.jpg,1
13174,13174,ISIC_0053861.jpg,1
12126,12126,ISIC_0033529.jpg,3
11263,11263,ISIC_0032666.jpg,1
21071,21071,ISIC_0066531.jpg,1
19401,19401,ISIC_0063860.jpg,2
14073,14073,ISIC_0055324.jpg,1
5549,5549,ISIC_0026952.jpg,2
20294,20294,ISIC_0065305.jpg,0
7965,7965,ISIC_0029368.jpg,1
10705,10705,ISIC_0032108.jpg,1
887,887,ISIC_0010216.jpg,1
9608,9608,ISIC_0031011.jpg,1
24462,24462,ISIC_0071893.jpg,2
12277,12277,ISIC_0033680.jpg,1
8903,8903,ISIC_0030306.jpg,1
1029,1029,ISIC_0010573.jpg,1
20417,20417,ISIC_0065486.jpg,1
17524,17524,ISIC_0060842.jpg,2
22634,22634,ISIC_0068980.jpg,2
21185,21185,ISIC_0066711.jpg,1
24246,24246,ISIC_0071549.jpg,2
8902,8902,ISIC_0030305.jpg,1
17318,17318,ISIC_0060512.jpg,2
13368,13368,ISIC_0054198.jpg,0
2143,2143,ISIC_0014179_downsampled.jpg,3
1515,1515,ISIC_0012737_downsampled.jpg,1
24667,24667,ISIC_0072195.jpg,0
7170,7170,ISIC_0028573.jpg,1
1674,1674,ISIC_0013106_downsampled.jpg,1
3564,3564,ISIC_0024967.jpg,0
21358,21358,ISIC_0066998.jpg,1
24057,24057,ISIC_0071241.jpg,3
4647,4647,ISIC_0026050.jpg,1
5244,5244,ISIC_0026647.jpg,0
8082,8082,ISIC_0029485.jpg,1
22849,22849,ISIC_0069305.jpg,1
8479,8479,ISIC_0029882.jpg,1
19625,19625,ISIC_0064224.jpg,2
2484,2484,ISIC_0014844_downsampled.jpg,1
2798,2798,ISIC_0015954_downsampled.jpg,1
22721,22721,ISIC_0069119.jpg,0
20274,20274,ISIC_0065279.jpg,2
20147,20147,ISIC_0065069.jpg,0
17497,17497,ISIC_0060797.jpg,3
2177,2177,ISIC_0014284_downsampled.jpg,0
19116,19116,ISIC_0063397.jpg,0
16511,16511,ISIC_0059235.jpg,1
21626,21626,ISIC_0067416.jpg,1
9067,9067,ISIC_0030470.jpg,1
17828,17828,ISIC_0061325.jpg,1
942,942,ISIC_0010340.jpg,1
21927,21927,ISIC_0067876.jpg,2
13645,13645,ISIC_0054650.jpg,1
15095,15095,ISIC_0056976.jpg,3
2714,2714,ISIC_0015309_downsampled.jpg,1
23251,23251,ISIC_0069936.jpg,2
14005,14005,ISIC_0055236.jpg,0
21607,21607,ISIC_0067376.jpg,2
14375,14375,ISIC_0055818.jpg,0
1490,1490,ISIC_0012690_downsampled.jpg,1
6188,6188,ISIC_0027591.jpg,1
21954,21954,ISIC_0067927.jpg,0
20985,20985,ISIC_0066399.jpg,0
18506,18506,ISIC_0062419.jpg,1
7532,7532,ISIC_0028935.jpg,1
19415,19415,ISIC_0063882.jpg,1
4837,4837,ISIC_0026240.jpg,1
11068,11068,ISIC_0032471.jpg,1
7027,7027,ISIC_0028430.jpg,1
16693,16693,ISIC_0059524.jpg,2
9402,9402,ISIC_0030805.jpg,1
12298,12298,ISIC_0033701.jpg,3
12075,12075,ISIC_0033478.jpg,1
534,534,ISIC_0001871_downsampled.jpg,1
22193,22193,ISIC_0068299.jpg,0
12681,12681,ISIC_0034084.jpg,1
3461,3461,ISIC_0024864.jpg,0
21007,21007,ISIC_0066431.jpg,2
7851,7851,ISIC_0029254.jpg,1
11565,11565,ISIC_0032968.jpg,0
14499,14499,ISIC_0056014.jpg,2
20979,20979,ISIC_0066392.jpg,2
8874,8874,ISIC_0030277.jpg,0
16862,16862,ISIC_0059776.jpg,2
2970,2970,ISIC_0024373.jpg,1
24527,24527,ISIC_0071996.jpg,0
19498,19498,ISIC_0064012.jpg,1
20971,20971,ISIC_0066382.jpg,0
18463,18463,ISIC_0062352.jpg,1
22784,22784,ISIC_0069215.jpg,2
8163,8163,ISIC_0029566.jpg,1
11484,11484,ISIC_0032887.jpg,0
24561,24561,ISIC_0072046.jpg,1
19870,19870,ISIC_0064626.jpg,2
4292,4292,ISIC_0025695.jpg,1
17670,17670,ISIC_0061077.jpg,0
7565,7565,ISIC_0028968.jpg,0
5043,5043,ISIC_0026446.jpg,3
5878,5878,ISIC_0027281.jpg,2
24151,24151,ISIC_0071400.jpg,2
7652,7652,ISIC_0029055.jpg,1
24488,24488,ISIC_0071931.jpg,0
4650,4650,ISIC_0026053.jpg,1
23767,23767,ISIC_0070770.jpg,1
2948,2948,ISIC_0024351.jpg,0
11649,11649,ISIC_0033052.jpg,1
234,234,ISIC_0000251.jpg,1
17234,17234,ISIC_0060375.jpg,0
11843,11843,ISIC_0033246.jpg,3
10769,10769,ISIC_0032172.jpg,1
18096,18096,ISIC_0061761.jpg,0
11945,11945,ISIC_0033348.jpg,1
11523,11523,ISIC_0032926.jpg,1
23636,23636,ISIC_0070568.jpg,2
13231,13231,ISIC_0053957.jpg,2
7891,7891,ISIC_0029294.jpg,1
18780,18780,ISIC_0062858.jpg,1
10839,10839,ISIC_0032242.jpg,1
20680,20680,ISIC_0065901.jpg,3
25134,25134,ISIC_0072942.jpg,2
14064,14064,ISIC_0055313.jpg,2
297,297,ISIC_0000331.jpg,1
8760,8760,ISIC_0030163.jpg,1
9288,9288,ISIC_0030691.jpg,1
12717,12717,ISIC_0034120.jpg,0
18906,18906,ISIC_0063061.jpg,0
10801,10801,ISIC_0032204.jpg,0
22573,22573,ISIC_0068890.jpg,1
24662,24662,ISIC_0072185.jpg,1
10150,10150,ISIC_0031553.jpg,1
2228,2228,ISIC_0014434_downsampled.jpg,0
7800,7800,ISIC_0029203.jpg,1
9000,9000,ISIC_0030403.jpg,2
8134,8134,ISIC_0029537.jpg,1
17696,17696,ISIC_0061115.jpg,1
4631,4631,ISIC_0026034.jpg,1
1445,1445,ISIC_0012523_downsampled.jpg,1
2806,2806,ISIC_0015962_downsampled.jpg,1
2784,2784,ISIC_0015940_downsampled.jpg,1
20597,20597,ISIC_0065775.jpg,0
342,342,ISIC_0000382_downsampled.jpg,1
24478,24478,ISIC_0071911.jpg,1
14180,14180,ISIC_0055491.jpg,0
7562,7562,ISIC_0028965.jpg,0
7902,7902,ISIC_0029305.jpg,1
6791,6791,ISIC_0028194.jpg,1
174,174,ISIC_0000187.jpg,1
19026,19026,ISIC_0063245.jpg,1
16047,16047,ISIC_0058517.jpg,1
6055,6055,ISIC_0027458.jpg,1
20222,20222,ISIC_0065195.jpg,0
798,798,ISIC_0010021.jpg,1
10967,10967,ISIC_0032370.jpg,1
22483,22483,ISIC_0068742.jpg,2
19926,19926,ISIC_0064699.jpg,2
3804,3804,ISIC_0025207.jpg,1
22858,22858,ISIC_0069320.jpg,1
14577,14577,ISIC_0056149.jpg,3
12458,12458,ISIC_0033861.jpg,1
25290,25290,ISIC_0073196.jpg,2
6298,6298,ISIC_0027701.jpg,1
13886,13886,ISIC_0055035.jpg,1
286,286,ISIC_0000320.jpg,1
6452,6452,ISIC_0027855.jpg,1
8056,8056,ISIC_0029459.jpg,1
13708,13708,ISIC_0054740.jpg,2
2445,2445,ISIC_0014792_downsampled.jpg,1
12989,12989,ISIC_0053559.jpg,2
10401,10401,ISIC_0031804.jpg,1
4032,4032,ISIC_0025435.jpg,1
10417,10417,ISIC_0031820.jpg,1
11063,11063,ISIC_0032466.jpg,0
16952,16952,ISIC_0059935.jpg,3
9600,9600,ISIC_0031003.jpg,1
19578,19578,ISIC_0064142.jpg,1
15562,15562,ISIC_0057749.jpg,1
7342,7342,ISIC_0028745.jpg,1
22875,22875,ISIC_0069342.jpg,2
13047,13047,ISIC_0053660.jpg,0
3618,3618,ISIC_0025021.jpg,1
23068,23068,ISIC_0069639.jpg,2
5141,5141,ISIC_0026544.jpg,1
1307,1307,ISIC_0012233_downsampled.jpg,1
5654,5654,ISIC_0027057.jpg,2
7179,7179,ISIC_0028582.jpg,0
3436,3436,ISIC_0024839.jpg,3
16238,16238,ISIC_0058812.jpg,1
18146,18146,ISIC_0061847.jpg,1
11658,11658,ISIC_0033061.jpg,0
2051,2051,ISIC_0013965_downsampled.jpg,1
4272,4272,ISIC_0025675.jpg,1
7060,7060,ISIC_0028463.jpg,0
2305,2305,ISIC_0014595_downsampled.jpg,3
15530,15530,ISIC_0057698.jpg,3
6889,6889,ISIC_0028292.jpg,1
5884,5884,ISIC_0027287.jpg,3
7252,7252,ISIC_0028655.jpg,0
2372,2372,ISIC_0014677_downsampled.jpg,1
6219,6219,ISIC_0027622.jpg,0
12747,12747,ISIC_0034150.jpg,0
1590,1590,ISIC_0012932_downsampled.jpg,3
20275,20275,ISIC_0065280.jpg,0
10681,10681,ISIC_0032084.jpg,1
15528,15528,ISIC_0057694.jpg,1
21831,21831,ISIC_0067727.jpg,1
9613,9613,ISIC_0031016.jpg,3
20610,20610,ISIC_0065796.jpg,1
10172,10172,ISIC_0031575.jpg,1
25202,25202,ISIC_0073054.jpg,0
24512,24512,ISIC_0071972.jpg,0
13660,13660,ISIC_0054670.jpg,0
20660,20660,ISIC_0065873.jpg,1
6302,6302,ISIC_0027705.jpg,1
11126,11126,ISIC_0032529.jpg,1
18933,18933,ISIC_0063101.jpg,2
1839,1839,ISIC_0013472_downsampled.jpg,0
24554,24554,ISIC_0072036.jpg,1
5278,5278,ISIC_0026681.jpg,1
13615,13615,ISIC_0054600.jpg,1
20849,20849,ISIC_0066195.jpg,3
21542,21542,ISIC_0067281.jpg,2
16888,16888,ISIC_0059816.jpg,0
13610,13610,ISIC_0054595.jpg,2
6596,6596,ISIC_0027999.jpg,1
9075,9075,ISIC_0030478.jpg,1
21535,21535,ISIC_0067273.jpg,3
22726,22726,ISIC_0069126.jpg,1
14498,14498,ISIC_0056012.jpg,1
19514,19514,ISIC_0064031.jpg,1
5998,5998,ISIC_0027401.jpg,1
20746,20746,ISIC_0066014.jpg,2
20302,20302,ISIC_0065314.jpg,2
14581,14581,ISIC_0056153.jpg,2
5231,5231,ISIC_0026634.jpg,3
9534,9534,ISIC_0030937.jpg,1
2265,2265,ISIC_0014535_downsampled.jpg,3
13164,13164,ISIC_0053841.jpg,0
16979,16979,ISIC_0059979.jpg,1
17861,17861,ISIC_0061381.jpg,1
3234,3234,ISIC_0024637.jpg,1
13313,13313,ISIC_0054113.jpg,2
14690,14690,ISIC_0056316.jpg,1
22969,22969,ISIC_0069486.jpg,1
22444,22444,ISIC_0068684.jpg,1
2373,2373,ISIC_0014680_downsampled.jpg,1
16992,16992,ISIC_0059997.jpg,2
20364,20364,ISIC_0065399.jpg,3
